tenure,warehouse_to_home,num_devices_registered,satisfaction_score,num_addresses,days_since_last_order,cashback_amount,preferred_order_category,marital_status,has_complained,days_missing_flag,tenure_missing_flag,lifecycle_stage,is_new_customer,is_established,tenure_segment,recency_risk,is_very_recent,is_dormant,is_active_stable,recency_bin,product_risk_category,is_tech_buyer,is_grocery_buyer,is_fashion_buyer,demographic_stability,is_single,is_married,is_divorced,value_tier,cashback_per_month,is_high_value,is_low_spender,composite_risk_score,churn
10,35.0,3,4,2,47,218.49,Fashion,Divorced,1,1,0,maturing_stable,0,0,7-12 months,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,moderate_risk,0,0,1,medium_value,21.849,0,0,2,1
10,10.0,4,4,5,47,217.78,Laptop & Accessory,Single,1,1,0,maturing_stable,0,0,7-12 months,dormant_high_risk,0,1,0,31+ days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,21.778,0,0,3,0
10,28.0,4,4,6,47,214.26,Laptop & Accessory,Married,0,1,0,maturing_stable,0,0,7-12 months,dormant_high_risk,0,1,0,31+ days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,21.425999,0,0,1,1
10,19.0,5,1,2,47,213.58,Fashion,Single,0,1,0,maturing_stable,0,0,7-12 months,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,unstable_high_risk,1,0,0,medium_value,21.358,0,0,2,0
10,19.0,5,2,2,47,213.58,Fashion,Single,0,1,0,maturing_stable,0,0,7-12 months,dormant_high_risk,0,1,0,31+ days,moderate_risk_fashion,0,0,1,unstable_high_risk,1,0,0,medium_value,21.358,0,0,2,0
10,16.0,5,4,4,47,213.47,Laptop & Accessory,Married,1,1,0,maturing_stable,0,0,7-12 months,dormant_high_risk,0,1,0,31+ days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,21.347,0,0,2,0
10,17.0,4,5,9,8,208.21,Fashion,Married,1,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,20.821001,0,0,1,0
10,12.0,4,5,6,3,205.08,Fashion,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,20.508,0,0,0,0
10,25.0,4,2,4,10,202.79,Laptop & Accessory,Single,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,20.279,0,0,1,0
10,25.0,4,1,4,10,202.79,Laptop & Accessory,Single,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,20.279,0,0,1,0
10,10.0,5,1,2,5,201.44,Fashion,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,20.144001,0,0,0,0
10,9.0,5,3,3,1,200.96,Fashion,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,20.096,0,0,0,0
10,9.0,5,3,3,1,200.96,Fashion,Divorced,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,moderate_risk_fashion,0,0,1,moderate_risk,0,0,1,medium_value,20.096,0,0,0,0
10,15.0,5,5,3,10,200.87,Fashion,Single,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,moderate_risk_fashion,0,0,1,unstable_high_risk,1,0,0,medium_value,20.087,0,0,1,0
10,17.0,4,4,7,8,198.14,Fashion,Married,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,19.814,0,0,0,1
10,8.0,3,3,5,0,196.02,Laptop & Accessory,Divorced,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,moderate_risk,0,0,1,medium_value,19.602001,0,0,1,0
10,17.0,4,3,5,8,195.94,Fashion,Divorced,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,moderate_risk_fashion,0,0,1,moderate_risk,0,0,1,medium_value,19.594,0,0,0,0
10,17.0,4,3,5,8,195.94,Fashion,Married,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,19.594,0,0,0,0
10,7.0,5,1,2,3,195.25,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,19.525,0,0,0,0
10,6.0,5,1,2,3,195.25,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,19.525,0,0,0,0
10,9.0,4,4,6,1,194.62,Laptop & Accessory,Married,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,19.462,0,0,1,0
10,9.0,3,3,2,8,194.34,Fashion,Married,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,19.434,0,0,0,0
10,10.0,2,5,8,5,193.42,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,19.342,0,0,0,0
10,8.0,4,3,8,1,193.15,Laptop & Accessory,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,19.314999,0,0,1,0
10,7.0,4,3,8,1,193.15,Laptop & Accessory,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,19.314999,0,0,1,0
10,7.0,4,1,6,1,191.53,Laptop & Accessory,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,19.153,0,0,1,0
10,7.0,4,2,6,1,191.53,Laptop & Accessory,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,19.153,0,0,1,0
10,18.0,5,1,6,1,191.52,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,19.152,0,0,0,0
10,21.0,4,1,2,12,190.86,Laptop & Accessory,Married,1,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,19.086,0,0,1,0
10,21.0,4,2,2,12,190.86,Laptop & Accessory,Divorced,1,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,moderate_risk,0,0,1,medium_value,19.086,0,0,1,0
10,18.0,5,4,3,4,189.99,Laptop & Accessory,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,18.999,0,0,1,0
10,15.0,3,4,2,7,188.34,Fashion,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,18.834,0,0,0,0
10,12.0,4,4,10,8,184.14,Laptop & Accessory,Single,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,18.414,0,0,1,0
10,11.0,5,2,3,9,183.1,Laptop & Accessory,Single,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,18.310001,0,0,1,0
10,31.0,4,4,9,9,181.74,Laptop & Accessory,Divorced,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,moderate_risk,0,0,1,medium_value,18.174,0,0,0,0
10,17.0,5,3,3,8,181.73,Laptop & Accessory,Married,1,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,18.173,0,0,1,0
10,23.0,5,5,6,3,181.47,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,18.147,0,0,0,0
10,13.0,2,5,5,3,180.62,Laptop & Accessory,Married,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,18.062,0,0,1,0
10,24.0,5,4,4,4,180.07,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,18.007,0,0,0,0
10,9.0,4,4,11,13,179.1,Laptop & Accessory,Single,1,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,17.91,0,0,2,0
10,22.0,6,1,3,12,179.06,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,17.906,0,0,0,0
10,33.0,4,3,8,3,178.47,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,17.847,0,0,0,0
10,34.0,4,3,8,8,177.37,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,17.737,0,0,0,0
10,7.0,4,4,2,6,177.28,Laptop & Accessory,Divorced,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,moderate_risk,0,0,1,medium_value,17.728,0,0,0,0
10,7.0,4,4,2,6,177.28,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,17.728,0,0,0,0
10,25.0,3,4,2,9,176.42,Fashion,Single,1,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,moderate_risk_fashion,0,0,1,unstable_high_risk,1,0,0,medium_value,17.642,0,0,2,0
10,11.0,4,4,9,3,176.31,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,17.631,0,0,0,0
10,15.0,4,1,6,8,175.79,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,17.578999,0,0,0,0
10,15.0,4,2,6,8,175.79,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,17.578999,0,0,0,0
10,6.0,3,2,5,2,174.91,Fashion,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,moderate_risk_fashion,0,0,1,unstable_high_risk,1,0,0,medium_value,17.491001,0,0,1,0
10,6.0,3,1,5,2,174.91,Fashion,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,moderate_risk_fashion,0,0,1,unstable_high_risk,1,0,0,medium_value,17.491001,0,0,1,0
10,13.0,4,4,8,2,174.41,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,17.441,0,0,0,0
10,14.0,4,1,4,2,171.78,Mobile Phone,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,medium_value,17.178,0,0,2,0
10,19.0,4,3,11,2,171.63,Laptop & Accessory,Married,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,17.163,0,0,1,0
10,14.0,2,5,4,14,171.39,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,17.139,0,0,0,0
10,10.0,4,4,6,8,169.85,Laptop & Accessory,Single,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,16.985,0,0,1,0
10,7.0,5,3,2,3,168.74,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,16.874,0,0,0,0
10,8.0,5,3,2,3,168.74,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,16.874,0,0,0,0
10,16.0,4,2,3,0,166.94,Laptop & Accessory,Married,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,16.694,0,0,1,0
10,12.0,3,1,5,1,165.02,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,16.502,0,0,0,0
10,7.0,4,1,2,11,164.74,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,16.474,0,0,0,0
10,6.0,4,2,2,11,164.74,Laptop & Accessory,Divorced,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,moderate_risk,0,0,1,medium_value,16.474,0,0,0,0
10,33.0,1,3,5,3,163.97,Laptop & Accessory,Single,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,16.397,0,0,2,1
10,9.0,5,1,3,9,163.86,Laptop & Accessory,Single,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,medium_value,16.386,0,0,1,0
10,11.0,3,2,8,4,163.47,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,16.347,0,0,0,0
10,11.0,3,1,8,4,163.47,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,16.347,0,0,0,0
10,22.0,4,3,5,0,163.34,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,16.334,0,0,0,0
10,10.0,4,4,3,8,161.92,Mobile Phone,Married,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,medium_value,16.192,0,0,1,0
10,10.0,4,4,3,8,161.92,Mobile Phone,Divorced,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,high_risk_tech,1,0,0,moderate_risk,0,0,1,medium_value,16.192,0,0,1,0
10,25.0,3,2,6,1,161.88,Mobile Phone,Divorced,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,moderate_risk,0,0,1,medium_value,16.188,0,0,1,0
10,6.0,4,3,2,7,159.93,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,15.992999,0,0,0,0
10,12.0,2,5,5,7,159.74,Laptop & Accessory,Married,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,15.974001,0,0,1,0
10,25.0,3,3,4,2,157.68,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,15.768,0,0,0,0
10,31.0,4,2,8,3,157.31,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,15.731,0,0,0,0
10,13.0,2,1,5,1,155.38,Mobile Phone,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,medium_value,15.538,0,0,1,0
10,10.0,4,1,7,1,153.35,Mobile Phone,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,medium_value,15.335001,0,0,1,0
10,16.0,2,4,3,3,153.1,Mobile Phone,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,medium_value,15.31,0,0,1,0
10,13.0,6,3,3,8,152.41,Mobile Phone,Married,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,medium_value,15.241,0,0,1,0
10,8.0,4,1,6,0,151.63,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,15.163,0,0,0,0
10,9.0,4,1,5,3,151.44,Mobile Phone,Single,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,medium_value,15.144,0,0,3,0
10,30.0,2,1,6,4,150.71,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,medium_value,15.071001,0,0,0,0
10,9.0,4,3,6,3,150.43,Mobile Phone,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,medium_value,15.042999,0,0,1,0
10,9.0,4,3,6,10,150.19,Mobile Phone,Single,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,medium_value,15.019,0,0,2,0
10,15.0,5,5,2,4,148.42,Mobile Phone,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,14.842,0,0,1,0
10,16.0,2,2,4,0,146.8,Mobile Phone,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,low_value,14.68,0,0,2,0
10,25.0,4,1,3,8,146.53,Mobile Phone,Single,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,low_value,14.653,0,0,2,0
10,25.0,4,2,3,8,146.53,Mobile Phone,Single,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,low_value,14.653,0,0,2,0
10,20.0,4,4,5,5,146.43,Mobile Phone,Divorced,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,moderate_risk,0,0,1,low_value,14.643,0,0,1,0
10,10.0,4,4,6,3,145.88,Mobile Phone,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,low_value,14.588,0,0,2,0
10,14.0,4,4,4,4,145.13,Mobile Phone,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,low_value,14.5130005,0,0,2,0
10,31.0,3,3,4,7,144.49,Laptop & Accessory,Married,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,low_value,14.449,0,0,1,0
10,31.0,3,3,4,7,144.49,Laptop & Accessory,Divorced,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,moderate_risk,0,0,1,low_value,14.449,0,0,1,0
10,19.0,3,1,2,7,142.85,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,low_value,14.285001,0,0,0,0
10,13.0,3,5,6,4,142.84,Laptop & Accessory,Married,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,low_value,14.283999,0,0,1,0
10,16.0,3,4,3,1,141.97,Laptop & Accessory,Single,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,low_value,14.1970005,0,0,2,0
10,15.0,4,4,2,3,141.89,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,low_value,14.189,0,0,0,0
10,9.0,3,4,4,1,141.07,Laptop & Accessory,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,unstable_high_risk,1,0,0,low_value,14.107,0,0,1,0
10,14.0,3,4,3,7,140.71,Laptop & Accessory,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,low_risk_electronics,0,0,0,stable_low_risk,0,1,0,low_value,14.071001,0,0,0,0
10,16.0,3,4,2,7,139.36,Mobile Phone,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,13.936,0,0,1,0
10,6.0,4,5,3,2,139.2,Mobile Phone,Divorced,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,moderate_risk,0,0,1,low_value,13.92,0,0,1,0
10,17.0,3,3,5,2,136.29,Mobile Phone,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,low_value,13.629,0,0,2,0
10,11.0,1,3,1,3,135.0,Mobile,Single,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,unstable_high_risk,1,0,0,low_value,13.5,0,0,2,0
10,16.0,3,5,7,3,134.52,Mobile,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,13.452001,0,0,1,0
10,16.0,3,5,7,3,134.52,Mobile,Divorced,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,moderate_risk,0,0,1,low_value,13.452001,0,0,1,0
10,20.0,3,5,2,17,130.34,Mobile,Married,0,0,0,maturing_stable,0,0,7-12 months,stable_lowest_risk,0,0,1,15-30 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,13.033999,0,0,1,0
10,25.0,3,4,5,0,130.22,Mobile,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,13.022,0,0,1,0
10,10.0,3,3,8,3,129.96,Mobile,Married,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,12.996,0,0,2,0
10,27.0,3,1,6,0,129.73,Mobile,Married,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,12.973,0,0,1,0
10,27.0,3,2,6,0,129.73,Mobile,Divorced,0,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,moderate_risk,0,0,1,low_value,12.973,0,0,1,0
10,14.0,3,1,2,2,123.26,Mobile,Married,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,low_value,12.326,0,0,2,0
10,14.0,3,2,2,2,123.26,Mobile,Divorced,1,0,0,maturing_stable,0,0,7-12 months,recent_new_customer,1,0,0,0-7 days,high_risk_tech,1,0,0,moderate_risk,0,0,1,low_value,12.326,0,0,2,0
10,10.0,3,2,5,8,0.0,Mobile Phone,Married,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,high_risk_tech,1,0,0,stable_low_risk,0,1,0,minimal_value,0.0,0,1,1,0
9,9.0,6,4,4,12,313.24,Others,Single,1,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,low_risk_other,0,0,0,unstable_high_risk,1,0,0,high_value,34.804443,1,0,2,1
9,32.0,5,4,5,9,234.03,Fashion,Divorced,0,0,0,maturing_stable,0,0,7-12 months,active_low_risk,0,0,1,8-14 days,moderate_risk_fashion,0,0,1,moderate_risk,0,0,1,medium_value,26.003334,0,0,0,0
9,16.0,5,3,3,16,231.85,Fashion,Married,1,0,0,maturing_stable,0,0,7-12 months,stable_lowest_risk,0,0,1,15-30 days,moderate_risk_fashion,0,0,1,stable_low_risk,0,1,0,medium_value,25.761112,0,0,1,0
9,16.0,5,3,3,16,231.85,Fashion,Divorced,1,0,0,maturing_stable,0,0,7-12 months,stable_lowest_risk,0,0,1,15-30 days,moderate_risk_fashion,0,0,1,moderate_risk,0,0,1,medium_value,25.761112,0,0,1,0
